ORDER_ID,CUST_ID,CUST_NAME,PRODUCT_ID,PRODUCT_CAT,PRODUCT_NAME,PAYMENT_TYPE,QTY,PRICE,DATETIME,COUNTRY,CITY,WEBSITE,PAYMENT_ID,PAYMENT_SUCCESS,FAILURE_REASON
182,2108,Kelly Mclaughlin,4743,Home Appliances,Table,Mobile Payments,97,880,2022-06-23 05:15,United States,Los Angeles,Walmart.com,64,N,I entered my card info wrong by accident
183,1620,Hunter Gonzalez,5316,Gardening,Hoe,Credit Card,95,237,2022-06-23 05:15,South Korea,Seoul,Alibaba.com,21,Y,Payment Successful
184,3412,Michael Thompson,8244,Gardening,Hoe,Credit Card,80,650,2022-06-23 05:15,United States,Los Angeles,Walmart.com,52,N,I didn't have enough
185,267,Juan Armstrong,7929,Gardening,Plants,Mobile Payments,94,643,2022-06-23 05:15,Mexico,Guadalajara,Alibaba.com,15,N,I didn't have enough
186,3617,Martin Alvarez,8890,Clothing,Shirt,Credit Card,72,861,2022-04-07 9:30,Brazil,Belo Horizonte,Alibaba.com,79,Y,Payment Successful
187,6849,Heather Thompson,98,Clothing,Shoes,Debit Card,4,234,2022-04-07 9:30,South Korea,Daegu,Ebay.com,32,Y,Payment Successful
188,5396,Kelly Mclaughlin,2285,Home Appliances,Couch,Mobile Payments,94,673,2022-01-23 10:33,Germany,Munich,Ebay.com,54,N,My card was closed
189,1397,Leah Ochoa,5263,Gardening,Plants,Mobile Payments,94,169,2022-06-23 05:15,France,Paris,Target.com,99,N,I didn't have enough
190,7783,Taylor Bailey,7911,Technology,Undefined,Debit Card,59,456,2022-05-18 02:33,Japan,Sapporo,Target.com,6,N,I entered my card info wrong by accident
191,8888,Brandon Torres,8826,Home Appliances,Undefined,Debit Card,16,626,2022-01-23 10:33,Brazil,Fortaleza,Amazon.com,23,N,My card was closed
192,8191,Henry Hoffman,1474,Home Appliances,Bed,Mobile Payments,21,988,2022-01-23 10:33,China,Shanghai,Target.com,34,N,I entered my card info wrong by accident
193,3104,Laurie Maxwell,9544,Technology,Wires,Debit Card,66,437,2022-06-23 05:15,South Korea,Incheon,Amazon.com,93,Y,Payment Successful
194,5826,Benjamin Mercado,8869,Home Appliances,Bed,Debit Card,66,257,2022-01-23 10:33,United States,New York City,Alibaba.com,60,Y,Payment Successful
195,7582,,2855,Health,Tylenol,Credit Card,93,578,2022-04-07 9:30,Mexico,Iztapalapa,Ebay.com,98,N,I didn't have enough
196,8955,Cynthia Fleming,4804,Clothing,Shirt,Credit Card,14,997,2022-05-18 02:33,United States,Undefined,Walmart.com,63,Y,Payment Successful
197,8052,Alexis Campbell,803,Gardening,Plants,Mobile Payments,78,46,2022-05-18 02:33,China,Beijing,Amazon.com,11,Y,Payment Successful
198,724,Tamara Wilson,4192,Home Appliances,Undefined,Debit Card,88,430,2022-04-07 9:30,France,Toulouse,Walmart.com,48,N,My card was closed
199,6331,Carolyn Hood,1411,Clothing,Dress,Debit Card,40,209,2022-05-18 02:33,Mexico,Mexico City,Walmart.com,32,Y,Payment Successful
200,3660,Holly Fisher,1520,Technology,PC,Mobile Payments,2,154,2022-01-23 10:33,United States,Philadelphia,Target.com,6,Y,Payment Successful
201,2120,Roberto King,4418,Gardening,Rake,Credit Card,53,894,2022-01-23 10:33,France,Paris,Amazon.com,55,Y,Payment Successful
202,1148,Melissa Hamilton,2730,Technology,PC,Credit Card,4,65,2022-06-23 05:15,France,Nantes,Target.com,55,Y,Payment Successful
203,7385,Warren Boyle,9874,Health,Nyquill,Mobile Payments,7,517,2022-04-07 9:30,United States,San Francisco,Ebay.com,27,N,My card was closed
204,1265,Michelle Malone,9446,Clothing,Dress,Mobile Payments,77,685,2022-06-23 05:15,South Korea,Busan,Alibaba.com,23,Y,Payment Successful
205,6222,Jennifer Lee,3553,Technology,Tablet,Mobile Payments,46,849,2022-06-23 05:15,United States,New York City,Walmart.com,15,Y,Payment Successful
206,5947,Juan Armstrong,8374,Gardening,Rake,Mobile Payments,8,429,2022-06-23 05:15,Italy,Turin,Target.com,11,N,I didn't have enough
207,4727,Renee Wilson,8972,Clothing,Shoes,Mobile Payments,32,898,2022-05-18 02:33,China,Guangzhou,Alibaba.com,60,N,I didn't have enough
208,9759,Barbara Watson,2614,Home Appliances,Table,Debit Card,21,353,2022-05-18 02:33,Mexico,Iztapalapa,Alibaba.com,67,Y,Payment Successful
209,7290,Bryan Salazar,3602,Gardening,Rake,Debit Card,80,758,2022-01-23 10:33,United States,Philadelphia,Target.com,100,Y,Payment Successful
210,797,Tyler Porter,6224,Technology,Undefined,Mobile Payments,33,223,2022-04-07 9:30,Italy,Rome,Alibaba.com,56,Y,Payment Successful
211,9600,Jennifer Lee,2693,Health,Tylenol,Debit Card,16,445,2022-04-07 9:30,Germany,Hamburg,Amazon.com,68,Y,Payment Successful
212,9489,Mary Huber,1095,Home Appliances,Couch,Debit Card,72,513,2022-01-23 10:33,South Korea,Busan,Alibaba.com,78,N,My card was closed
213,2169,Michael Thompson,4561,Clothing,Shirt,Debit Card,16,718,2022-05-18 02:33,France,Nice,Ebay.com,47,Y,Payment Successful
214,5625,Jennifer Allen,1129,Home Appliances,Undefined,Mobile Payments,47,960,2022-05-18 02:33,United States,Los Angeles,Target.com,25,Y,Payment Successful
215,7496,Jessica King,1026,Gardening,Rake,Mobile Payments,67,681,2022-04-07 9:30,South Korea,Incheon,Amazon.com,96,N,I entered my card info wrong by accident
216,2334,Christina George,1122,Home Appliances,Table,Debit Card,60,588,2022-06-23 05:15,United States,Chicago,Target.com,12,N,I entered my card info wrong by accident
217,7518,Katherine Martin,7713,Gardening,Plants,Mobile Payments,18,470,2022-05-18 02:33,Germany,Hamburg,Amazon.com,29,Y,Payment Successful
218,8124,Stefanie Simpson,9411,Gardening,Plants,Debit Card,4,96,2022-01-23 10:33,United States,Philadelphia,Walmart.com,19,Y,Payment Successful
219,3533,April Neal,1713,Health,Nyquill,Debit Card,79,97,2022-05-18 02:33,South Korea,Daegu,Amazon.com,39,Y,Payment Successful
220,9718,Anna Wilson,4283,Gardening,Plants,Debit Card,74,531,2022-05-18 02:33,Japan,Osaka,Walmart.com,15,N,I didn't have enough
221,2830,Brandon Torres,4436,Technology,Undefined,Mobile Payments,90,221,2022-05-18 02:33,Germany,Koeln,Ebay.com,69,Y,Payment Successful
222,7735,Luis Hayes,7799,Technology,Undefined,Mobile Payments,48,714,2022-04-07 9:30,United States,Chicago,Ebay.com,66,N,My card was closed
223,796,Leah Ochoa,7178,Home Appliances,Undefined,Mobile Payments,48,318,2022-01-23 10:33,Germany,Frankfurt am Main,Ebay.com,67,N,My card was closed
224,9980,Tina Perry,5257,Home Appliances,Undefined,Credit Card,60,414,2022-06-23 05:15,United States,,Amazon.com,3,N,I didn't have enough
225,6719,James Golden,9027,Home Appliances,Undefined,Debit Card,65,227,2022-05-18 02:33,United States,San Francisco,Target.com,93,N,I didn't have enough
226,6683,Ashley Murphy,5461,Home Appliances,Undefined,Mobile Payments,32,31,2022-04-07 9:30,China,Shanghai,Ebay.com,5,N,I entered my card info wrong by accident
227,504,Karen Hall,5780,Health,Advil,Credit Card,64,572,2022-01-23 10:33,China,Tianjin,Ebay.com,46,Y,Payment Successful
228,4862,Bryan Salazar,3312,Gardening,Hoe,Debit Card,25,579,2022-05-18 02:33,United States,Philadelphia,Ebay.com,89,Y,Payment Successful
229,7008,Ryan Pearson,5821,Health,Nyquill,Credit Card,3,183,2022-04-07 9:30,China,Shanghai,Amazon.com,28,N,I entered my card info wrong by accident
230,7322,Ryan Pearson,1245,Home Appliances,Undefined,Debit Card,25,105,2022-04-07 9:30,United States,Philadelphia,Walmart.com,49,Y,Payment Successful
231,4499,Carolyn Hood,3782,Clothing,Dress,Mobile Payments,17,209,2022-01-23 10:33,Italy,Naples,Amazon.com,81,N,My card was closed
232,6173,Russell Chavez,5814,Home Appliances,Bed,Mobile Payments,98,351,2022-01-23 10:33,Brazil,Belo Horizonte,Amazon.com,97,N,I didn't have enough
233,3817,Glenn Jones,7020,Gardening,Hoe,Debit Card,60,62,2022-06-23 05:15,Japan,Osaka,Ebay.com,92,N,My card was closed
234,6380,Ryan Pearson,3271,Clothing,Shoes,Debit Card,76,797,2022-01-23 10:33,France,Lyon,Amazon.com,88,N,I entered my card info wrong by accident
235,4352,Jessica King,7508,Technology,Undefined,Debit Card,13,670,2022-06-23 05:15,Mexico,Ecatepec de Morelos,Alibaba.com,101,Y,Payment Successful
236,607,Crystal Tucker,7984,Health,Nyquill,Debit Card,37,457,2022-05-18 02:33,United States,Washington,Amazon.com,65,Y,Payment Successful
237,3152,Theresa Young,7600,Health,Nyquill,Debit Card,65,901,2022-05-18 02:33,Italy,Rome,Amazon.com,9,N,I entered my card info wrong by accident
238,7736,Crystal Tucker,3089,Technology,PC,Debit Card,90,743,2022-05-18 02:33,Italy,Turin,Walmart.com,60,Y,Payment Successful
239,5540,Abigail Brooks,6997,Health,Nyquill,Credit Card,6,400,2022-01-23 10:33,United States,San Jose,Walmart.com,93,Y,Payment Successful
240,9801,John Small,9975,Gardening,Rake,Credit Card,92,644,2022-01-23 10:33,United States,Undefined,Target.com,40,N,My card was closed
241,4109,Philip Peterson,3076,Technology,PC,Debit Card,82,823,2022-01-23 10:33,India,Bengaluru,Ebay.com,22,N,My card was closed
242,721,Brooke Davis,1547,Gardening,Rake,Mobile Payments,48,901,2022-06-23 05:15,China,Tianjin,Walmart.com,47,Y,Payment Successful
243,9135,Evan Munoz,966,Clothing,Dress,Credit Card,13,346,2022-04-07 9:30,United States,Chicago,Amazon.com,9,N,I entered my card info wrong by accident
244,417,Mary Williams,7143,Home Appliances,Bed,Mobile Payments,59,81,2022-04-07 9:30,France,Toulouse,Walmart.com,83,Y,Payment Successful
245,472,Michael Thompson,20,Gardening,Hoe,Debit Card,11,148,2022-01-23 10:33,Italy,Milan,Ebay.com,66,N,My card was closed
246,7033,Jillian Torres,7459,Gardening,Rake,Mobile Payments,82,979,2022-06-23 05:15,France,Lyon,Amazon.com,55,N,My card was closed
247,8856,Adam Weber,3296,Clothing,Dress,Credit Card,87,387,2022-06-23 05:15,Japan,Osaka,Walmart.com,70,Y,Payment Successful
248,2527,Joseph Higgins,7026,Health,Nyquill,Debit Card,8,124,2022-04-07 9:30,Japan,Sapporo,Alibaba.com,29,Y,Payment Successful
249,5705,Henry Hoffman,888,Technology,Wires,Credit Card,34,263,2022-06-23 05:15,Germany,Hamburg,Walmart.com,81,N,I didn't have enough
250,1263,Katherine Martin,2423,Health,Advil,Mobile Payments,97,138,2022-01-23 10:33,South Korea,Seoul,Amazon.com,76,Y,Payment Successful
251,2910,Tamara Wilson,4355,Home Appliances,Undefined,Credit Card,63,400,2022-05-18 02:33,Japan,Tokyo,Target.com,89,Y,Payment Successful
252,9294,John Small,5133,Technology,PC,Credit Card,4,604,2022-04-07 9:30,Germany,Hamburg,Ebay.com,8,Y,Payment Successful
253,9578,Hunter Gonzalez,9294,Home Appliances,Bed,Credit Card,32,728,2022-04-07 9:30,India,Delhi,Target.com,28,Y,Payment Successful
254,4502,Ronald Gamble,3184,Home Appliances,Undefined,Mobile Payments,100,706,2022-06-23 05:15,Italy,Rome,Alibaba.com,26,Y,Payment Successful
255,9099,Brandon Torres,1134,Technology,Undefined,Debit Card,100,928,2022-04-07 9:30,France,Toulouse,Amazon.com,21,N,My card was closed
256,8356,John Cox,3962,Technology,PC,Credit Card,74,328,2022-01-23 10:33,China,Beijing,Walmart.com,80,Y,Payment Successful
257,5158,Cynthia Fleming,5226,Clothing,Shirt,Debit Card,47,577,2022-06-23 05:15,South Korea,Daegu,Ebay.com,70,Y,Payment Successful
258,1524,Holly Rodriguez,6790,Gardening,Plants,Credit Card,43,723,2022-04-07 9:30,South Korea,Daegu,Target.com,37,Y,Payment Successful
259,5257,Katherine Martin,6833,Technology,Wires,Credit Card,84,183,2022-05-18 02:33,China,Shanghai,Amazon.com,56,N,I entered my card info wrong by accident
260,3181,Christina George,7072,Technology,Wires,Credit Card,20,188,2022-05-18 02:33,Mexico,Puebla,Amazon.com,19,Y,Payment Successful
261,5819,Henry Hoffman,9515,Clothing,Dress,Debit Card,11,769,2022-06-23 05:15,Japan,Osaka,Alibaba.com,57,Y,Payment Successful
262,1854,Luis Hayes,6690,Clothing,Shirt,Debit Card,37,56,2022-06-23 05:15,Germany,Hamburg,Alibaba.com,87,Y,Payment Successful
263,9727,Kathryn Newman,3160,Home Appliances,Undefined,Debit Card,81,728,2022-01-23 10:33,Germany,Berlin,Amazon.com,74,Y,Payment Successful
264,1763,Matthew Santos,6641,Health,Nyquill,Credit Card,42,32,2022-04-07 9:30,Brazil,Fortaleza,Alibaba.com,36,Y,Payment Successful
265,6432,Christina George,9933,Home Appliances,Couch,Mobile Payments,55,607,2022-01-23 10:33,China,Tianjin,Amazon.com,84,Y,Payment Successful
266,5587,John Cox,8938,Clothing,Dress,Debit Card,35,9,2022-01-23 10:33,India,Chennai,Alibaba.com,38,N,I entered my card info wrong by accident
267,847,Austin Martin,2085,Health,Tylenol,Debit Card,58,233,2022-06-23 05:15,Mexico,Iztapalapa,Ebay.com,51,Y,Payment Successful
268,5300,Anna Wilson,4628,Technology,PC,Mobile Payments,29,490,2022-06-23 05:15,India,Mumbai,Target.com,24,N,My card was closed
269,7388,Beth Wright,7019,Technology,Undefined,Debit Card,50,824,2022-06-23 05:15,United States,Philadelphia,Amazon.com,88,Y,Payment Successful
270,5679,Ronald Gamble,1970,Gardening,Plants,Debit Card,76,856,2022-06-23 05:15,United States,San Jose,Alibaba.com,40,Y,Payment Successful
271,5132,Matthew Santos,1441,Home Appliances,Couch,Debit Card,59,212,2022-05-18 02:33,United States,San Jose,Alibaba.com,61,Y,Payment Successful
272,1659,Warren Boyle,2542,Clothing,Shirt,Credit Card,23,810,2022-06-23 05:15,South Korea,Incheon,Target.com,86,N,I didn't have enough
273,3799,Melissa Hamilton,4884,Health,Advil,Credit Card,56,871,2022-06-23 05:15,Japan,Sapporo,Alibaba.com,51,Y,Payment Successful
274,8677,Taylor Thomas,154,Clothing,Dress,Mobile Payments,77,915,2022-01-23 10:33,United States,Undefined,Alibaba.com,34,N,My card was closed
275,110,Melissa Hamilton,8451,Home Appliances,Couch,Debit Card,3,688,2022-01-23 10:33,South Korea,Incheon,Walmart.com,48,N,My card was closed
276,1459,Leah Ochoa,3555,Gardening,Plants,Debit Card,59,295,2022-06-23 05:15,South Korea,Seoul,Ebay.com,38,Y,Payment Successful
277,4425,Maria Payne,7275,Clothing,Dress,Mobile Payments,83,187,2022-05-18 02:33,United States,Undefined,Ebay.com,72,Y,Payment Successful
278,4088,Barbara Watson,8203,Home Appliances,Bed,Mobile Payments,47,79,2022-05-18 02:33,South Korea,Seoul,Alibaba.com,52,Y,Payment Successful
279,7709,Jennifer Lee,5321,Health,Nyquill,Credit Card,12,763,2022-01-23 10:33,Germany,Berlin,Walmart.com,60,N,I entered my card info wrong by accident
280,248,James Nelson,8212,Gardening,Hoe,Mobile Payments,50,746,2022-04-07 9:30,Mexico,Ecatepec de Morelos,Ebay.com,51,Y,Payment Successful
281,2990,Robin Burns,520,Technology,Undefined,Credit Card,69,356,2022-01-23 10:33,Italy,Milan,Walmart.com,13,N,I entered my card info wrong by accident
282,9696,Anna Wilson,5330,Home Appliances,Table,Mobile Payments,39,49,2022-06-23 05:15,United States,San Francisco,Alibaba.com,9,Y,Payment Successful
283,3920,Christina George,12,Gardening,Hoe,Debit Card,54,92,2022-01-23 10:33,Germany,Hamburg,Walmart.com,2,Y,Payment Successful
284,6251,Joshua Evans,7738,Home Appliances,Undefined,Credit Card,42,225,2022-04-07 9:30,China,Guangzhou,Amazon.com,91,Y,Payment Successful
285,1111,Taylor Thomas,635,Technology,Undefined,Credit Card,7,611,2022-01-23 10:33,United States,San Francisco,Ebay.com,59,N,I didn't have enough
286,7097,Alexis Campbell,6985,Home Appliances,Table,Debit Card,80,224,2022-05-18 02:33,India,Kolkata,Walmart.com,18,Y,Payment Successful
287,1693,Holly Fisher,9263,Gardening,Rake,Mobile Payments,24,594,2022-05-18 02:33,France,Toulouse,Target.com,64,N,My card was closed
288,3606,Jessica Davis,7974,Home Appliances,Bed,Mobile Payments,64,824,2022-05-18 02:33,United States,Undefined,Ebay.com,5,Y,Payment Successful
289,7626,Brandon Lopez,6889,Health,Nyquill,Credit Card,16,734,2022-04-07 9:30,United States,San Francisco,Amazon.com,25,N,I entered my card info wrong by accident
290,3287,Jenna Schultz,640,Health,Advil,Credit Card,62,504,2022-01-23 10:33,France,Paris,Alibaba.com,17,N,My card was closed
291,9897,Martin Alvarez,3700,Home Appliances,Table,Debit Card,7,452,2022-04-07 9:30,South Korea,Daegu,Alibaba.com,86,N,I entered my card info wrong by accident
292,5777,Jennifer Lee,6048,Health,Advil,Mobile Payments,9,887,2022-04-07 9:30,Italy,Rome,Walmart.com,35,N,I entered my card info wrong by accident
293,7051,Tina Perry,2568,Clothing,Shirt,Debit Card,51,229,2022-04-07 9:30,Germany,Berlin,Walmart.com,36,N,My card was closed
294,8165,James Nelson,5686,Gardening,Rake,Debit Card,59,247,2022-06-23 05:15,South Korea,Incheon,Amazon.com,77,Y,Payment Successful
295,7140,Maria Payne,6423,Gardening,Rake,Mobile Payments,16,106,2022-06-23 05:15,United States,San Jose,Walmart.com,75,Y,Payment Successful
296,5609,Charlene Martin,8166,Gardening,Plants,Credit Card,74,413,2022-01-23 10:33,Japan,Tokyo,Walmart.com,52,N,My card was closed
297,5478,Kevin Mendoza,44,Gardening,Plants,Credit Card,23,159,2022-04-07 9:30,United States,San Jose,Ebay.com,42,N,I entered my card info wrong by accident
298,4190,James Nelson,4262,Technology,PC,Credit Card,53,630,2022-05-18 02:33,France,Toulouse,Amazon.com,45,Y,Payment Successful
299,701,Michael Brooks,3240,Home Appliances,Bed,Debit Card,49,43,2022-05-18 02:33,Mexico,Puebla,Amazon.com,74,Y,Payment Successful
300,8205,Eric Hernandez,3921,Gardening,Hoe,Debit Card,99,974,2022-01-23 10:33,Japan,Sapporo,Alibaba.com,91,N,My card was closed
301,1221,Krista Smith,7826,Gardening,Plants,Debit Card,58,834,2022-06-23 05:15,United States,Undefined,Amazon.com,38,Y,Payment Successful
302,2578,James Nelson,3557,Home Appliances,Bed,Credit Card,32,117,2022-04-07 9:30,France,Nantes,Amazon.com,4,Y,Payment Successful
303,8517,Abigail Brooks,7590,Home Appliances,Couch,Debit Card,88,463,2022-06-23 05:15,India,Bengaluru,Walmart.com,100,N,My card was closed
304,6410,Tyler Stephenson,4787,Technology,Wires,Credit Card,76,28,2022-01-23 10:33,United States,Undefined,Amazon.com,17,N,I didn't have enough
305,4395,Erin Watts,4340,Technology,PC,Mobile Payments,45,998,2022-01-23 10:33,China,Shanghai,Amazon.com,19,Y,Payment Successful
306,8373,Renee Wilson,4614,Gardening,Rake,Credit Card,36,306,2022-06-23 05:15,Mexico,Puebla,Alibaba.com,93,Y,Payment Successful
307,456,Michelle Malone,5607,Home Appliances,Bed,Credit Card,100,206,2022-01-23 10:33,United States,Chicago,Amazon.com,32,N,I entered my card info wrong by accident
308,339,Bryan Salazar,8340,Technology,Wires,Mobile Payments,33,853,2022-04-07 9:30,South Korea,Daegu,Target.com,17,Y,Payment Successful
309,6533,,8267,Technology,Tablet,Debit Card,86,187,2022-06-23 05:15,Germany,Hamburg,Alibaba.com,73,N,I didn't have enough
310,3339,Michael Brooks,3398,Home Appliances,Couch,Mobile Payments,16,321,2022-05-18 02:33,Germany,Hamburg,Alibaba.com,27,Y,Payment Successful
311,4207,James Golden,5522,Technology,PC,Debit Card,56,150,2022-05-18 02:33,United States,New York City,Walmart.com,85,N,My card was closed
312,8051,Krista Smith,9460,Technology,Tablet,Mobile Payments,82,87,2022-01-23 10:33,Germany,Berlin,Ebay.com,84,N,I didn't have enough
313,3773,Cynthia Fleming,795,Clothing,Shoes,Mobile Payments,96,14,2022-04-07 9:30,South Korea,Incheon,Target.com,98,Y,Payment Successful
314,7351,Evan Munoz,6691,Technology,PC,Mobile Payments,28,366,2022-06-23 05:15,India,Delhi,Alibaba.com,29,N,I didn't have enough
315,7709,Leah Ochoa,3183,Home Appliances,Table,Mobile Payments,54,316,2022-01-23 10:33,Brazil,Belo Horizonte,Target.com,11,Y,Payment Successful
316,6553,Holly Fisher,5603,Home Appliances,Table,Mobile Payments,34,75,2022-06-23 05:15,Germany,Koeln,Amazon.com,82,N,I didn't have enough
317,6616,Michael Brooks,9192,Clothing,Shoes,Debit Card,47,339,2022-01-23 10:33,Mexico,Guadalajara,Target.com,75,N,My card was closed
318,8594,Warren Boyle,8237,Technology,Undefined,Debit Card,24,358,2022-06-23 05:15,Germany,Munich,Target.com,7,N,I entered my card info wrong by accident
319,5108,Robin Burns,8806,Technology,Wires,Credit Card,48,505,2022-04-07 9:30,South Korea,Incheon,Amazon.com,75,N,I entered my card info wrong by accident
320,7575,Barbara Watson,1883,Health,Nyquill,Debit Card,39,854,2022-06-23 05:15,South Korea,Incheon,Alibaba.com,28,Y,Payment Successful
321,7348,Heather Thompson,1079,Home Appliances,Undefined,Credit Card,89,27,2022-06-23 05:15,Germany,Berlin,Target.com,85,N,I entered my card info wrong by accident
322,8303,Ryan Pearson,6305,Home Appliances,Couch,Debit Card,11,458,2022-04-07 9:30,United States,Philadelphia,Amazon.com,29,N,I entered my card info wrong by accident
323,9953,Kathryn Newman,8160,Technology,Wires,Debit Card,93,985,2022-06-23 05:15,Brazil,Sao Paulo,Amazon.com,33,N,I entered my card info wrong by accident
324,9151,Hunter Gonzalez,3676,Health,Advil,Debit Card,32,964,2022-05-18 02:33,France,Paris,Walmart.com,84,Y,Payment Successful
325,6571,Evan Munoz,9969,Health,Tylenol,Debit Card,93,998,2022-06-23 05:15,United States,Washington,Alibaba.com,6,Y,Payment Successful
326,5119,Eric Hernandez,6899,Home Appliances,Undefined,Credit Card,39,115,2022-04-07 9:30,Germany,Hamburg,Ebay.com,54,N,I entered my card info wrong by accident
